# 73
# 73 {12805: 277.0, 12294: 155.0, 12974: 198.0, 12812: 84.0, 13328: 158.5, 13144: 765.0, 12678: 169.0, 13858: 488.5, 11814: 179.0, 11819: 102.0, 11826: 657.5, 12855: 58.0, 11861: 127.0, 13403: 216.0, 11873: 267.0, 12387: 128.5, 13926: 337.0, 11880: 175.0, 12394: 195.0, 13643: 61.5, 12409: 78.0, 12924: 367.0, 12955: 91.0, 13790: 107.5, 11953: 152.0, 14025: 324.0, 11970: 131.5, 12484: 206.0, 13175: 63.0, 12507: 103.0, 14050: 110.0, 12519: 128.5, 14063: 103.5, 13545: 205.5, 14082: 55.5, 12035: 149.5, 12057: 83.0, 13512: 581.5, 12074: 342.5, 13874: 150.0, 12424: 54.5, 12843: 132.0, 13619: 207.0, 12103: 320.0, 13625: 1284.5, 12133: 145.0, 12143: 48.5, 13693: 463.0, 12165: 559.5, 13311: 198.0, 11659: 246.0, 13199: 294.0, 12188: 111.0, 12885: 51.5, 12707: 72.0, 11691: 115.0, 11697: 155.0, 12214: 73.5, 13752: 289.0, 13557: 408.0, 13246: 237.0, 13762: 197.0, 13765: 195.5, 11720: 265.0, 13769: 62.0, 12238: 108.0, 13273: 225.0, 11739: 123.5, 11740: 60.0, 12259: 443.0, 12547: 249.0, 12274: 172.5, 13304: 76.0}
#Interval: -4.250000 to -3.750000
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
10.000000	0.000627	0.715660	0.000351	0.010811	0.736733	0.009646
10.000000	0.000627	0.715716	0.000092	0.010811	0.737762	0.005342
10.000000	0.000627	0.715827	-0.000423	0.010811	0.737683	0.005670
10.000000	0.000627	0.715691	0.000210	0.010811	0.737887	0.004819
10.000000	0.000627	0.715696	0.000185	0.010811	0.738789	0.001044
10.000000	0.000627	0.715742	-0.000028	0.010811	0.738239	0.003347
10.000000	0.000627	0.715687	0.000226	0.010811	0.737854	0.004955
10.000000	0.000627	0.715677	0.000272	0.010811	0.740423	-0.005792
10.000000	0.000627	0.715681	0.000255	0.010811	0.738454	0.002445
10.000000	0.000627	0.715694	0.000193	0.010811	0.737880	0.004847
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
50.000000	0.000125	0.715711	0.000115	0.002162	0.738665	0.001564
50.000000	0.000125	0.715744	-0.000038	0.002162	0.738876	0.000682
50.000000	0.000125	0.715736	0.000002	0.002162	0.739021	0.000074
50.000000	0.000125	0.715735	0.000006	0.002162	0.739210	-0.000719
50.000000	0.000125	0.715683	0.000246	0.002162	0.738172	0.003625
50.000000	0.000125	0.715711	0.000118	0.002162	0.738851	0.000786
50.000000	0.000125	0.715731	0.000023	0.002162	0.738857	0.000762
50.000000	0.000125	0.715750	-0.000067	0.002162	0.738732	0.001281
50.000000	0.000125	0.715705	0.000144	0.002162	0.739061	-0.000093
50.000000	0.000125	0.715726	0.000048	0.002162	0.738581	0.001914
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
100.000000	0.000063	0.715743	-0.000033	0.001081	0.739468	-0.001797
100.000000	0.000063	0.715726	0.000047	0.001081	0.739055	-0.000071
100.000000	0.000063	0.715727	0.000044	0.001081	0.738807	0.000969
100.000000	0.000063	0.715721	0.000072	0.001081	0.738923	0.000482
100.000000	0.000063	0.715731	0.000023	0.001081	0.738639	0.001671
100.000000	0.000063	0.715730	0.000028	0.001081	0.738871	0.000700
100.000000	0.000063	0.715739	-0.000015	0.001081	0.739101	-0.000262
100.000000	0.000063	0.715724	0.000054	0.001081	0.738726	0.001309
100.000000	0.000063	0.715733	0.000012	0.001081	0.738960	0.000330
100.000000	0.000063	0.715746	-0.000045	0.001081	0.738812	0.000948
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
500.000000	0.000013	0.715735	0.000004	0.000216	0.739096	-0.000241
500.000000	0.000013	0.715736	0.000002	0.000216	0.739051	-0.000051
500.000000	0.000013	0.715737	-0.000005	0.000216	0.739004	0.000146
500.000000	0.000013	0.715734	0.000010	0.000216	0.738925	0.000473
500.000000	0.000013	0.715736	-0.000000	0.000216	0.739000	0.000162
500.000000	0.000013	0.715736	-0.000002	0.000216	0.738983	0.000234
500.000000	0.000013	0.715736	0.000002	0.000216	0.739018	0.000084
500.000000	0.000013	0.715736	0.000001	0.000216	0.738761	0.001161
500.000000	0.000013	0.715736	0.000002	0.000216	0.738997	0.000173
500.000000	0.000013	0.715736	-0.000000	0.000216	0.739047	-0.000037
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
1000.000000	0.000006	0.715735	0.000003	0.000108	0.739043	-0.000017
1000.000000	0.000006	0.715736	0.000002	0.000108	0.739016	0.000093
1000.000000	0.000006	0.715735	0.000007	0.000108	0.738913	0.000527
1000.000000	0.000006	0.715734	0.000011	0.000108	0.738910	0.000537
1000.000000	0.000006	0.715737	-0.000002	0.000108	0.738994	0.000189
1000.000000	0.000006	0.715736	-0.000001	0.000108	0.739090	-0.000215
1000.000000	0.000006	0.715736	-0.000002	0.000108	0.739064	-0.000106
1000.000000	0.000006	0.715735	0.000006	0.000108	0.738934	0.000438
1000.000000	0.000006	0.715735	0.000007	0.000108	0.739121	-0.000345
1000.000000	0.000006	0.715736	0.000002	0.000108	0.739053	-0.000062
#Interval: -12.250000 to -11.750000
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
0.001000	6.269592	0.489217	1.053329	108.108108	0.569423	0.673807
0.001000	6.269592	0.474619	1.125519	108.108108	0.542479	0.800407
0.001000	6.269592	0.520726	0.897500	108.108108	0.515566	0.926863
0.001000	6.269592	0.547148	0.766836	108.108108	0.455435	1.209394
0.001000	6.269592	0.566292	0.672160	108.108108	0.452012	1.225476
0.001000	6.269592	0.469365	1.151504	108.108108	0.505808	0.972711
0.001000	6.269592	0.525156	0.875593	108.108108	0.560522	0.715631
0.001000	6.269592	0.544894	0.777983	108.108108	0.486513	1.063373
0.001000	6.269592	0.519712	0.902518	108.108108	0.527789	0.869432
0.001000	6.269592	0.557873	0.713793	108.108108	0.537534	0.823641
#epsilon,scale_full,auroc_full_noise,acc_loss_full,scale_ens,auroc_ens_noise,acc_loss_ens
0.005000	1.253918	0.594058	0.534842	21.621622	0.516469	0.922619
0.005000	1.253918	0.556074	0.722689	21.621622	0.455347	1.209808
0.005000	1.253918	0.628202	0.365990	21.621622	0.543442	0.795883
0.005000	1.253918	0.558983	0.708304	21.621622	0.482488	1.082281
0.005000	1.253918	0.560322	0.701683	21.621622	0.517630	0.917162
0.005000	1.253918	0.581026	0.599294	21.621622	0.518406	0.913518
